type	text
touson	ふと 眼 を 覚まし て 四 辺  そこ い ら  を 見廻し た 時 は 、 暮色 が 最早  もう  迫 つて 来 た 。 向 ふ の 田 の 中 の 畦道  あぜ みち  を 帰 つて 行く 人々 も 見える 。 荒くれ た 男女 の 農夫 は 幾 群 か 丑松 の 側  わき  を 通り抜け た 。 鍬  く は  を 担い で 行く もの も あり 、 俵 を 背負 つて 行く もの も あり 、 中 に は 乳呑 児  ちの み ご  を 抱擁  だき か ゝ  へ 乍 ら 足早 に 家路 を さして 急 ぐのもあつた 。 秋 の 一 日  ひと ひ  の 烈しい 労働 は 漸  やう や  く 終 を 告げ た の で ある 。
touson	斯 う いふ 中 に も 、 ひとり 力 に 成る の は 音 作 で 、 毎日 夫婦 し て 来 て 、 物 を 呉れる やら 、 旧  むかし  の 主人 を い た はる やら 、 お 末 を ば 世話 する と 言 つて 、 自分 の 家 の 方 へ 引取 つて 居る と の こと 。 貧苦 の 為 に 離散 し た 敬之 進 の 家族 の 光景  あり さ ま —— まあ 、 お 志保 が 銀之助 に 話し て 聞か せ た こと は 、 ざつと 斯 う で あつ た 。
touson	と 言 つて 、 丑松 は 自分 の 前 に 立つ 少年 の 驚き 喜ぶ 顔 を 見 たい と 思ふ ので あつ た 。 意外 に も 省吾 は 斯 の 贈物 を 受け なかつ た 。 唯 もう 目 を 円  まる  くし て 、 丑松 の 様子 と 新聞紙 の 包 と を 見比べる ばかり 。 奈何  どう  し て 斯様  こん  な もの を 呉れる の で あらう 。 第 一 、 それ から し て 不思議 で なら ない 。 と 言 つ た やう な 顔 付 。
touson	 そり や あ 海岸 に 居る やう な 訳 に は いか ない さ 。  と 蓮 太郎 は 笑 つて 、  しかし 、 今年 は 暖 和  あた ゝ か  い 。 信州 で 斯様  こん  な こと は 珍しい 。 斯 の 位 の 空気 を 吸 ふ の は 平気 な もの だ 。 御覧 な 、 其 証拠 に は 、 信州 へ 来 て から 風邪 一つ 引か ない ぢ や ない か 。 
touson	丑松 が 蓮華寺 へ 引越し た 翌日  あくる ひ  、 丁度 日曜 、 午後 から 銀之助 は 尋ね て 行 つ た 。 途中 で 文平 と 一緒 に な つて 、 二 人 し て 苔 蒸  こ けむ  し た 石 の 階段 を 上る と 、 咲 残る 秋草 の 径  みち  の 突当 つ た ところ に 本堂 、 左 は 鐘楼 、 右 が 蔵 裏 で あつ た 。 六角形 に 出来 た 経堂 の 建築 物  たて も の  も あつ て 、 勾配 の つい た 瓦 屋根 や 、 大陸 風 の 柱 や 、 白壁 や 、 すべて 過去 の 壮大 と 衰頽  す ゐ たい  と を 語る か の やう に 見える 。 黄ばん だ 銀杏  い て ふ  の 樹 の 下 に 腰 を 曲  こ ゞ  め 乍 ら 、 余念 も なく 落葉 を 掃い て 居 た の は 、 寺男 の 庄太 。  瀬川 君 は 居り ます か 。  と 言 はれ て 、 馬鹿 丁寧 な 挨拶 。 やがて 庄太 は 箒  は うき  を そこ に 打捨て ゝ 置い て 、 跣 足  す あし  の 儘  ま ゝ  で 蔵 裏 の 方 へ 見 に 行 つ た 。
touson	 何故  なぜ  ？ 
touson	と 声 を 掛け て 、 奥様 が 入 つて 来 た の は 、 それ から 二 時間 ばかり 経  た  つて の こと 。 丑松 の 机 の 上 に は 、 日々  に ち ／ ＼  の 思想  かん が へ  を 記入  かき い  れる 仮綴 の 教案 簿 なぞ が 置い て ある 。 黄ばん だ 洋 燈  ランプ  の 光 は 夜 の 空気 を 寂  さ み  し さ うに 照 し て 、 思ひ 沈ん で 居る 丑松 の 影 を 古い 壁 の 方 へ 投げ た 。 煙草  たばこ  の けむり も 薄く 籠  こ も  つて 、 斯  こ  の 部屋 の 内 を 朦朧  もうろう  と 見せ た の で ある 。
touson	 その 大丈夫 が 大丈夫 で 無い から 困る 。  と 細君 は 歩き 乍 ら 嘆息 し た 。  だ つて 、 貴方 は 少 許  ち つと  も 身体 を 関 は ない ん です もの 。 私 が 随 い て 居 なけれ ば 、 どんな 無理 を 成さ る か 知れ ない ん です もの 。 それ に 、 斯 の 山の上 の 陽気 —— まあ 、 私 は 考へ て 見 た ばかり で も 怖  おそ ろ  し い 。 
touson	 何となく 斯  か  う 今夜 は 師範 校 の 寄宿舎 に でも 居る やう な 気 が する 。 妙 に 僕 は 昔 を 懐 出  おも ひだ  し た —— ホラ 、 君 と 一緒 に 勉強 し た 彼 の 時代 の こと なぞ を 。 噫  あゝ  、 昔 の 友達 は 皆 な 奈何 し て 居る か なあ 。  と 言 つて 、 銀之助 は すこし 気 を 変 へ て 、  其 は 左様 と 、 瀬川 君 、 此頃  こ な ひだ  から 僕 は 君 に 聞い て 見 たい と 思ふ こと が 有る ん だ が ——
touson	それ は 北国 の 冬 らしい 、 寂しい 日 で あつ た 。 ち ひ さ な 冬 の 蠅 は 斯 の 部屋 の 内 に 残 つて 、 窓 の 障子 を めがけ て は 、 あちこち ／ ＼ と 天井 の 下 を 飛 びちがつて 居 た 。 丑松 が 未だ 斯 の 寺 へ 引越し て 来 ない で 、 あの 鷹匠 町 の 下宿 に 居 た 頃 は 、 煩  うる さ  い ほど 沢山 蠅 の 群 が 集 つて 、 何処  どこ  から 塵埃  ほこり  と 一緒 に 舞込ん で 来 た か と 思は れる やう に 、 鴨居 だけ ばかり の ところ を 組  く  ん づ 離  ほ ぐ  れつ し た ので あつ た 。 思へ ば 秋風 を 知 つて 、 短い 生命  いのち  を 急い だ ので あらう 。 今 は 僅か に 生 残 つたの が 斯 うし て 目 に つく 程 の 季節 と 成 つた 。 丑松 は 眺め 入 つた 。 眺め 入り 乍 ら 、 十二月 の 近い た こと を 思ひ 浮べ た の で ある 。
touson	 しかし 、 真実  ほん た う  に 聞い て 呉れ た 人 は 君 くら ゐ の もの だ 。 町 の 人 なぞ は 空々 寂々 —— いや 、 実際 、 耳 を 持た ない ん だ から ねえ 。 中 に は 、 高柳 の 話 に 酷  ひど  く 感服 し てる 人 が ある 。 彼 様  あん  な 演説 屋 の 話 と 、 吾 儕  われ ／ ＼  の 言 ふこ と ゝ を 、 一緒 に し て 聞か れ て 堪  たま  る もの か ね 。 
touson	 あ 、 ちよ と 、 瀬川 君 、 飯山 の 御 住処  お ところ  を 伺 つて 置き ませ う 。  斯 う 蓮 太郎 は 尋ね た 。
touson	冬 の 朝日 が 射し て 来 た 。 丑松 は 机 を 離れ て 窓 の 方 へ 行 つ た 。 障子  し や うじ  を 開け て 眺める と 、 例 の 銀杏  い て ふ  の 枯 々  かれ ／″＼ な 梢  こずゑ  を 経  へ だ  て ゝ 、 雪 に 包ま れ た 町 々 の 光景  あり さ ま  が 見渡さ れる 。 板葺  いたぶ き  の 屋根 、 軒 廂  のき びさし  、 すべて 目 に 入る かぎり の もの は 白く 埋れ て 了 つて 、 家 と 家 と の 間 から は 青々 と し た 朝餐  あさ げ  の 煙 が 静か に 立 登 つた 。 小学校 の 建築 物  たて も の  も 、 今 、 日 を うけ た 。 名残 惜  なごり を  し い やう な 気 に 成 つて 、 冷  つめ た  く 心地  こ ゝ ろ もち  の 好い 朝 の 空気 を 呼吸 し 乍 ら 、 や ゝ しばらく 眺め 入 つて 居 た が 、 不 図 胸 に 浮ん だ は 蓮 太郎 の  懴悔 録  、 開巻 第 一 章 、  我 は 穢 多 なり  と 書 起し てあつ た の を 今更 の やう に 新しく 感じ て 、 丁度 この 町 の 人々 に 告白 する やう に 、 其 文句 を 窓 の ところ で 繰返し た 。
touson	後列 の 方 の 生徒 は 揃 つて 手 を 挙げ た 。 省吾 は 少 許  すこし  顔 を 紅  あか  くし て 、 やがて 自分 の 席 へ 復  もど  つた 。 参観 人 は 互に 顔 を 見合せ 乍 ら 、 意味 の 無い 微笑  ほ ゝ ゑみ  を 交換  とり か は  し て 居 た の で ある 。
touson	次第に 丑松 は 学校 へ 出勤 する の が 苦しく 成 つて 来 た 。 ある 日 、 あまり の 堪へ がた さ に 、 欠席 の 届 を 差出し た 。 其朝 は 遅く まで 寝 て 居 た 。 八 時 打ち 、 九 時 打ち 、 軈  や が  て 十 時 打つ て も 、 まだ 丑松 は 寝 て 居 た 。 窓 の 障子  し や うじ  は 冬 の 日 を うけ て 、 其光 が 部屋 の 内 へ 射し こん で 来 た のに 、 丑松 は 枕頭  まくら もと  を 照らさ れ て も 、 まだ それ でも 起きる こと が 出来 なかつ た 。 下女 の 袈裟 治 は 部屋 々 々 の 掃除 を 済  す  まし て 、 最早  もう  と つく に 雑巾 掛  ざふきんがけ  まで 為  し  て 了  しま  つた 。 幾度 か 二 階 へ も 上 つて 来 て 見 た 。 来 て 見る と 、 丑松 は 疲れ て 、 蒼  あ を  ざめて 、 丁度 ｜ 酣 酔  たべ すご  し た 人 の やう に 、 寝床 の 上 に 倒れ て 居る 。 枕頭 は 取散らし た 儘  ま ゝ  。 あちら の 隅 に 書物 、 こちら の 隅 に 風呂敷 包 、 すべて 斯 の 部屋 の 内 に 在る 道具 と いへ ば 、 各自  めい ／ ＼  勝手 に 乗出し て 踊 つ たり 跳ね たり し た 後 の やう で 、 其 乱雑 な 光景  あり さ ま  は 部屋 の 主人 の 心 の 内部  なか  を 克  よ  く 想像 さ せる 。 軈て また 袈裟 治 が 湯 沸  ゆわ かし  を 提げ て 入 つて 来 た 時 、 漸  やう や  く 丑松 は 起 上 つて 、 茫然  ぼんやり  と 寝床 の 上 に 座 つて 居 た 。 寝 過ぎ と 衰弱  おと ろ へ  と から 、 恐 しい 苦痛 の 色 を 顔 に 表し て 、 半分 は 未だ 眠り 乍 ら 其処 に 座 つて 居る か の やう 。  御飯 を 持つ て 来 ませ う か 。  斯 う 袈裟 治 が 聞い て 見 て も 、 丑松 は 食 ふ 気 に 成ら なかつ た の で ある 。
touson	紅  あか  く 泣腫  なき はら  し た 顔 を 提げ て 、 やがて 扇 屋 へ 帰 つて 見る と 、 奥 の 座敷 に は 種々  さま ／″＼ な 人 が 集 つて 後 の 事 を 語り 合 つて 居 た 。 座敷 の 床の間 へ 寄せ 、 北 を 枕 に し て 、 蓮 太郎 の 死体 の 上 に は 旅行 用 の 茶色 の 膝 懸  ひざ かけ  を かけ 、 顔 は 白い ※［＃ 巾 ＋ 白  、 第 4 水準 2 - 8 - 83 ］ 布  ハンケチ  で 掩  お ほ  ふて あつ た 。 亭主 の 計ら ひと 見え て 、 其前 に 小 机 を 置き 、 土器  か はら け  の 類  た ぐひ  も 新しい の が 載せ て ある 。 線香 の 煙 に 交 る 室内 の 夜 の 空気 の 中 に 、 蝋燭  ら ふそ く  の 燃  とぼ  る の を 見る も 悲し かつ た 。
touson	不安 と 恐怖 と の 念  お も ひ  を 抱き 乍 ら 、 丑松 も 生徒 の 後 に 随 い て 、 学校 の 門 を 出 た 。 斯  か  うし て この 無邪気 な 少年 の 群 を 眺める と いふ こと が 、 既に もう 丑松 の 身 に 取 つて は 堪へ がたい 身 の 苦痛  くるしみ  を 感ずる 媒  なかだち  と も 成る ので 有る 。
touson	敬之 進 の こと は 一時  い つ とき  も お 志保 の 小 な 胸 を 離れ ない らしい 。 柔 嫩  や はら か  な 黒 眸  くろ ひとみ  の 底 に は 深い 憂愁  うれ ひ  の ひかり を 帯び て 、 頬 も 紅  あか  く 泣腫  なき は  れ た やう に 見える 。 軈  や が  て 斯 う いふ 言葉 を 取交し た 後 、 丑松 は 外套 の 襟 で 耳 を 包ん で 、 帽子 を 冠 つて 蓮華寺 を 出 た 。
touson	と 丑松 は 尋ね た 。 校長 は 一寸 ｜ 微笑  ほ ゝ ゑ  んで 、
touson	可愛 さ うに 、 住 慣  すみ な  れ た ところ を 捨て 、 義理 ある 人々 を 捨て 、 雪 を 踏ん で 逃げ て 行く 時 の 其 ｜ 心地  こ ゝ ろ もち  は 奈何  どんな  で あつ たら う 。 丑松 は 奥様 の 談話  はなし  を 聞い て 、 斯 の 寺 を 脱 け て 出よ う と 決心 する 迄 の お 志保 の 苦痛  くるしみ  悲哀  かなしみ  を 思ひ やつ た 。
touson	千曲川  ちく ま が は  沿岸 の 民情 、 風俗 、 武士 道 と 仏教 と が ところ ／″＼ に 遺し た 中世 の 古蹟 、 信越 線 の 鉄道 に 伴 ふ 山上 の 都会 の 盛衰 、 昔 の 北国 街道 の 栄 花  えい ぐわ  、 今 の 死 駅 の 零落 —— およそ 信濃 路 の さま ／″＼、 それら の こと は 今 二 人 の 談話  はなし  に 上 つた 。 眼前  め の ま へ  に は 蓼 科  たて しな  、 八つ が 嶽 、 保福寺  ほふく じ  、 又は 御射山  み さ や ま  、 和田 、 大門 など の 山々 が 連 つて 、 其 山腹 に 横 は る 大 傾斜 の 眺望 は 西東  にし ひがし  に 展  ひ ら  け て 居 た 。 青白く 光る 谷 底 に 、 遠く 流れ て 行く は 千曲川 の 水 。 丑松 は 少年 の 時代 から 感化 を 享  う  けた 自然 の こと 、 土地 の 案内 に も 委  く は  し い ところ から し て 、 一々 指 差し て 語り 聞か せる 。 蓮 太郎 は 其話 に 耳 を 傾け て 、 熱心 に 眺め 入 つた 。 対岸 に 見える 八重原 の 高原 、 そこ に 人家 の 煙 の 立ち 登る 光景  さま  は 、 殊に 蓮 太郎 の 注意 を 引い た やう で あつ た 。 丑松 は 又 、 谷 底 の 平地 に 日 の あ たつ た ところ を 指 差し て 見せ て 、 水 に 添 ふて 散布 する は 、 依田 窪  よ だく ぼ  、 長瀬 、 丸子  まりこ  など の 村落 で ある といふ こと を 話し た 。 濃く 青い 空気 に 包ま れ て 居る 谷 の 蔭 は 、 霊泉 寺 、 田沢 、 別所 など の 温泉 の 湧く ところ 、 農夫 が 群れ 集る 山の上 の 歓楽 の 地 、 よく 蕎麦  そば  の 花 の 咲く 頃 に は 斯辺  この へん  から も 労苦 を 忘れる 為 に 出掛ける もの が ある といふ こと を 話し た 。
touson	其時 獣医 が 入 つて 来 て 、 鳥打帽 を 冠 つた 儘 、 人々 に 挨拶 する 。 つ ゞ い て 、 牛肉 屋 の 亭主 も 入 つて 来 た は 、 屠  つぶ  さ れ た 後 の 肉 を 買取る 為 で あらう 。 間 も 無く 蓮 太郎 、 弁護士 の 二 人 も 、 叔父 や 丑松 と 一緒 に な つて 、 庭 に 立つ て 眺め たり 話し たり し た 。
touson	 どうして また 瀬川 君 は 其様  そん  な 思想  かん が へ  を 持つ の だら う 。  と 郡 視学 は 嘆息 し た 。
